id_str,user_id_str,in_reply_to_status_id_str,in_reply_to_user_id_str,created_at,in_reply_to_screen_name,source,user_name,user_screen_name,user_created_at,user_statuses_count,user_description,user_location,user_verified,user_followers_count,user_friends_count,user_url,text,entities_hashtags,entities_urls,entities_user_mentions,retweeted_status_id
1256179034486079488,822188989537013761,,,2020-05-01 11:09:55,,Twitter for iPhone,TrishaB,Pb532,Thu Jan 19 21:08:25 +0000 2017,1730,Life is for living. So many of our loved ones were denied their futures. Love life. Love family. Embrace opportunity. The future is ours!,"S. Armagh, Ireland.",False,130,1774,,"The Dept of Health in N Ireland is in deep and very hot water over their provision of statistics about #COVID19. I've been critical of their dreadful performance, and now the UK Statistics Authority @UKStatsAuth have, quite correctly, reprimanded them. https://t.co/jHcmD13q4m","[{'text': 'COVID19', 'indices': [122, 130]}]",[],"[{'screen_name': 'GabrielScally', 'name': 'Gabriel Scally', 'id': 233186560, 'id_str': '233186560', 'indices': [3, 17]}]",1255904747883769856
1256178632818479105,44102358,,,2020-05-01 11:08:19,,Twitter for iPhone,Izzah Farhana Azhar,izzahfarhana,Tue Jun 02 11:34:09 +0000 2009,21611,Random thoughts of wandering mind. Tweets are personal. Science Editor.,Malaysia,False,1306,768,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256178078310637569,415587690,,,2020-05-01 11:06:07,,Twitter Web App,Alfie Turner,AlfieTurner2,Fri Nov 18 14:52:35 +0000 2011,55220,,Eastbourne,False,135,2050,,"The data demonstrating the disproportionate impact of Covid-19 on BAME communities is deeply alarming. 

The government must do everything in its power to understand what lies behind this worrying trend. 

https://t.co/9UjhshdYgS",[],[],"[{'screen_name': 'LibDems', 'name': 'Liberal Democrats', 'id': 5680622, 'id_str': '5680622', 'indices': [3, 11]}]",1256138332926545920
1256177840170639361,763402751510446081,,,2020-05-01 11:05:10,,Twitter for Android,Mitchell Hurd,MitchellHurd1,Wed Aug 10 15:52:54 +0000 2016,10237,,,False,51,276,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256176324651225088,3252411449,,,2020-05-01 10:59:09,,Twitter for iPhone,Mary Tilki,MaryTilki,Wed May 13 18:30:07 +0000 2015,18482,"Retired university lecturer, interest in ethnic health inequalities. Experience of voluntary  sector, particularly Irish in Britain, dementia in BME communities","London, England",False,822,332,,"The Dept of Health in N Ireland is in deep and very hot water over their provision of statistics about #COVID19. I've been critical of their dreadful performance, and now the UK Statistics Authority @UKStatsAuth have, quite correctly, reprimanded them. https://t.co/jHcmD13q4m","[{'text': 'COVID19', 'indices': [122, 130]}]",[],"[{'screen_name': 'GabrielScally', 'name': 'Gabriel Scally', 'id': 233186560, 'id_str': '233186560', 'indices': [3, 17]}]",1255904747883769856
1256175177848836097,45608788,,,2020-05-01 10:54:35,,Twitter for Android,Gemma,wickedfairysad,Mon Jun 08 16:49:17 +0000 2009,193422,"#FreeFreePalestine, equality, freedom of expression. Anti quangos, current Irish political system. Anti 'bailout'. RTs not endorsement. Versatis patches for all",,False,5073,5542,,"The Dept of Health in N Ireland is in deep and very hot water over their provision of statistics about #COVID19. I've been critical of their dreadful performance, and now the UK Statistics Authority @UKStatsAuth have, quite correctly, reprimanded them. https://t.co/jHcmD13q4m","[{'text': 'COVID19', 'indices': [122, 130]}]",[],"[{'screen_name': 'GabrielScally', 'name': 'Gabriel Scally', 'id': 233186560, 'id_str': '233186560', 'indices': [3, 17]}]",1255904747883769856
1256175116750327809,3121085771,,,2020-05-01 10:54:21,,Twitter Web App,daniel.kalter@telenet.be,danielkalter2,Fri Mar 27 11:23:55 +0000 2015,32563,President Jewish community Oostende,"Oostende, België",False,844,1222,https://t.co/drpSTWSObA,"Total supply falls 4% to 1,066t in Q1 as mine production and recycling are both affected by government responses to coronavirus. Explore new data in the latest issue of Gold Demand Trends.",[],[],"[{'screen_name': 'GOLDCOUNCIL', 'name': 'World Gold Council', 'id': 39871442, 'id_str': '39871442', 'indices': [3, 15]}]",1255708580860354562
1256173867443388417,730190755776454656,,,2020-05-01 10:49:23,,Twitter for Android,Jack Hall,aspergian1,Wed May 11 00:20:17 +0000 2016,4401,"CTO & CHiP Director. 
Educator. 
Tweets & Opinions are my own. 
Not medical advice.",USA,False,2724,172,,"I keep hearing mortality rates &amp; mortality numbers interchanged. Setting aside fact that governments are quoting apples, pears &amp; aubergines in their data, here are the official death rates per million population, if people really want to compare countries: https://t.co/z8Tc6rI3i6",[],[],"[{'screen_name': 'drandrewsharp', 'name': 'Andrew SP Sharp', 'id': 2385331942, 'id_str': '2385331942', 'indices': [3, 17]}]",1256110415316160512
1256171794144415745,919311571,,,2020-05-01 10:41:08,,Twitter for Android,KarenB37,KarenBorder,Thu Nov 01 15:58:40 +0000 2012,8136,"foodie, rugby fan, metallurgist, parent, cinema fan, reader,",,False,159,252,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256171689672609792,1221964609659207681,,,2020-05-01 10:40:44,,Twitter for iPhone,kevartmoore,kevartmoore1,Tue Jan 28 01:14:31 +0000 2020,4873,"Creative artist, trying to keep abreast of all that is going on in the world.",,False,28,294,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256171650841751553,29796057,,,2020-05-01 10:40:34,,Twitter Web App,mrsheltontv,MrSheltonTV,Wed Apr 08 19:24:59 +0000 2009,116514,"John H Shelton... YEP, that's Me!! Self Isolation it is, then... Isolation of the Mind. https://t.co/LHCfQr2bLq","Nottingham & London, UK",False,2485,2857,https://t.co/sBdbzfeZng,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256170459244179456,986619094802882560,,,2020-05-01 10:35:50,,Twitter Web App,Library Services at Dartford & Gravesham NHS Trust,DvhLibrary,Wed Apr 18 14:54:57 +0000 2018,1430,We are a professional library offering a wide range of services for NHS staff and students not only working at our hospital but also out in the community.,"Dartford, Kent",False,261,402,https://t.co/JsMdon1PHc,"We’ve published our weekly #COVID19 surveillance report and accompanying infographic.

Read it here: https://t.co/jKHPsUsnBQ  

Find out more in our blog: https://t.co/A12jZW0pfg","[{'text': 'COVID19', 'indices': [39, 47]}]","[{'url': 'https://t.co/jKHPsUsnBQ', 'expanded_url': 'https://bit.ly/2XYha6R', 'display_url': 'bit.ly/2XYha6R', 'indices': [113, 136]}]","[{'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [3, 10]}]",1255893181645959168
1256170097795903489,791690511539200002,,,2020-05-01 10:34:24,,Twitter for iPad,Kathleen mc kenna,kenna_kathleen,Thu Oct 27 17:18:21 +0000 2016,649,,,False,15,176,,"The Dept of Health in N Ireland is in deep and very hot water over their provision of statistics about #COVID19. I've been critical of their dreadful performance, and now the UK Statistics Authority @UKStatsAuth have, quite correctly, reprimanded them. https://t.co/jHcmD13q4m","[{'text': 'COVID19', 'indices': [122, 130]}]",[],"[{'screen_name': 'GabrielScally', 'name': 'Gabriel Scally', 'id': 233186560, 'id_str': '233186560', 'indices': [3, 17]}]",1255904747883769856
1256170081240985600,21585856,,,2020-05-01 10:34:20,,Twitter for Android,Sally Dibben,sallydibben,Sun Feb 22 18:38:03 +0000 2009,29906,"LOVE dogs, travel, fresh air. HATE Tv, extremism, cruelty to animals, overheating.",Italy,False,186,299,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256168606649536513,368676488,,,2020-05-01 10:28:28,,Twitter for iPhone,Bhasker Patel,bhaskerpatel,Tue Sep 06 01:35:04 +0000 2011,49644,https://t.co/uHPmMFPdI7 @UnitedAgents https://t.co/QF9IzT7giy @hellohobsons https://t.co/R8e4VezkU1,London UK,True,35676,268,https://t.co/0RkyTLY7V3,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256167580584366080,61186547,,,2020-05-01 10:24:24,,Twitter for iPhone,Giles Barrie,GilesBarrie,Wed Jul 29 12:49:58 +0000 2009,23778,"Senior MD at global communications agency FTI Consulting, former journalist on BD, Building and Property Week; Mad Charlton fan","ÜT: 51.512114,-0.1505822",False,12922,269,https://t.co/yGNonhSMr8,"WATCH: Exclusive EG Radius Data Exchange analysis reveals the true ownership of UK #retail #realestate. Providing clear evidence to why government needs to rethink its measures cracking down on the landlords during the ongoing #coronavirus pandemic

https://t.co/zeCN5R156o?","[{'text': 'retail', 'indices': [103, 110]}, {'text': 'realestate', 'indices': [111, 122]}]",[],"[{'screen_name': 'EstatesGazette', 'name': 'EG', 'id': 20324400, 'id_str': '20324400', 'indices': [3, 18]}]",1256141912068816896
1256166941208670208,984046890353287170,,,2020-05-01 10:21:51,,Twitter Web App,Jongcheol Han,mmmmwohan,Wed Apr 11 12:33:56 +0000 2018,7890,Writing about oil & gold futures with geopolitical risks. A society in which individuals are respected. South Korean.,,False,133,397,,"Total supply falls 4% to 1,066t in Q1 as mine production and recycling are both affected by government responses to coronavirus. Explore new data in the latest issue of Gold Demand Trends.",[],[],"[{'screen_name': 'GOLDCOUNCIL', 'name': 'World Gold Council', 'id': 39871442, 'id_str': '39871442', 'indices': [3, 15]}]",1255708580604530689
1256166095276425217,29239942,,,2020-05-01 10:18:30,,Twitter for iPhone,Chelseaboy1972 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇮🇪,chelseaboy1972,Mon Apr 06 16:56:34 +0000 2009,7947,Father......Husband.....Chelsea (Champions of Europe) season ticket holder.......England member..........Photographer...........Football lover.,,False,437,2661,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256166011067392007,230842969,,,2020-05-01 10:18:10,,Twitter for iPhone,Connecting Learning,ConnectingL,Sun Dec 26 21:27:10 +0000 2010,5198,Leadership - ICT - Spaces - Learning,London and West Midlands,False,1448,2089,https://t.co/RS9pKDDCXW,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256165437018116101,3226785795,,,2020-05-01 10:15:53,,Twitter for Android,Rosie Condra,RosieCondra,Fri May 01 19:50:43 +0000 2015,5230,,"Louth, Ireland",False,210,502,,"The Dept of Health in N Ireland is in deep and very hot water over their provision of statistics about #COVID19. I've been critical of their dreadful performance, and now the UK Statistics Authority @UKStatsAuth have, quite correctly, reprimanded them. https://t.co/jHcmD13q4m","[{'text': 'COVID19', 'indices': [122, 130]}]",[],"[{'screen_name': 'GabrielScally', 'name': 'Gabriel Scally', 'id': 233186560, 'id_str': '233186560', 'indices': [3, 17]}]",1255904747883769856
1256165176870649856,1080437373282979840,,,2020-05-01 10:14:51,,Twitter for Android,george_pothos@yahoo.com,georgepothosya1,Wed Jan 02 12:15:18 +0000 2019,165,,,False,1,16,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256164795637731331,2334493859,,,2020-05-01 10:13:20,,Twitter for iPhone,Paul McLaughlin,physio_paul,Sun Feb 09 21:25:06 +0000 2014,536,"Clinical Specialist Physio, Haemophilia @royalfreenhs || NIHR Clinical Doctoral Research Fellow || #Pain #Rehab #Haemophilia @StGeorgesUni || All views my own!",,False,281,611,,Amazing statistics in official report about deaths in England 1 March to 17 April. People in deprived areas have a higher death rate but also a higher proportion of COVID-19 deaths - despite universal health care. https://t.co/eALMuQKRgI https://t.co/K2bkeTiHJR,[],[],"[{'screen_name': 'ProfMakris', 'name': 'Michael Makris', 'id': 84063737, 'id_str': '84063737', 'indices': [3, 14]}]",1256157471527309312
1256164358448730113,628663136,,,2020-05-01 10:11:36,,Twitter for iPhone,rob 🏴󠁧󠁢󠁷󠁬󠁳󠁿 NSFR/NSFW,enansaal,Fri Jul 06 19:39:55 +0000 2012,14429,"#btsarmy since 2016. she/they. 23. #taekook i like gay stuff, dragon age, uncharted and nightwing 🎮","Cardiff, Wales",False,118,137,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256164342518743040,740513764991242241,,,2020-05-01 10:11:32,,Twitter for Android,stephanie bolton,stephbolton77,Wed Jun 08 12:00:14 +0000 2016,174,# kidneydoc pro home therapies and patient centred care. proud mummy.  Scottish Safety Fellowship cohort 12 #fellowsc12,,False,88,149,,"The Dept of Health in N Ireland is in deep and very hot water over their provision of statistics about #COVID19. I've been critical of their dreadful performance, and now the UK Statistics Authority @UKStatsAuth have, quite correctly, reprimanded them. https://t.co/jHcmD13q4m","[{'text': 'COVID19', 'indices': [122, 130]}]",[],"[{'screen_name': 'GabrielScally', 'name': 'Gabriel Scally', 'id': 233186560, 'id_str': '233186560', 'indices': [3, 17]}]",1255904747883769856
1256162759802306563,1121796417075302401,,,2020-05-01 10:05:14,,Twitter for Android,Hayley J ❤️,Hayley2020x,Fri Apr 26 15:21:22 +0000 2019,5349,,,False,179,1332,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256162738604249093,919000846473539585,,,2020-05-01 10:05:09,,Twitter for iPhone,Phillyfly,WBBPHILLYFLY,Sat Oct 14 00:44:10 +0000 2017,13809,As life goes harder I also go harder on life💯,Kumasi(Ghana),False,135,506,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256162359128850432,111456722,,,2020-05-01 10:03:39,,Twitter for Android,Seán Ó hÁgáin,eisteacht,Fri Feb 05 00:27:24 +0000 2010,13771,"if you have to shout , you're losing. If you have to explain you've lost. I'm just an Irish granda.",Ireland,False,733,1523,,"The Dept of Health in N Ireland is in deep and very hot water over their provision of statistics about #COVID19. I've been critical of their dreadful performance, and now the UK Statistics Authority @UKStatsAuth have, quite correctly, reprimanded them. https://t.co/jHcmD13q4m","[{'text': 'COVID19', 'indices': [122, 130]}]",[],"[{'screen_name': 'GabrielScally', 'name': 'Gabriel Scally', 'id': 233186560, 'id_str': '233186560', 'indices': [3, 17]}]",1255904747883769856
1256162251201019904,747745989482647552,,,2020-05-01 10:03:13,,Twitter Web App,Judith Walsh 🔶,WalshHeyjude,Tue Jun 28 10:58:31 +0000 2016,198939,,,False,2119,2862,,"The data demonstrating the disproportionate impact of Covid-19 on BAME communities is deeply alarming. 

The government must do everything in its power to understand what lies behind this worrying trend. 

https://t.co/9UjhshdYgS",[],[],"[{'screen_name': 'LibDems', 'name': 'Liberal Democrats', 'id': 5680622, 'id_str': '5680622', 'indices': [3, 11]}]",1256138332926545920
1256161838640832512,972913631871537152,,,2020-05-01 10:01:35,,Twitter Web App,Dorothy Wilson,Dorothy90237074,Sun Mar 11 19:14:20 +0000 2018,165578,,,False,1198,931,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256161747263774720,748215820300525568,,,2020-05-01 10:01:13,,Twitter for iPhone,a,magicagi,Wed Jun 29 18:05:27 +0000 2016,10766,,,False,37,112,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256161706839085057,983470183326126080,,,2020-05-01 10:01:03,,Twitter for Android,Babyface's Sipping Blazer,LizSmit39111014,Mon Apr 09 22:22:18 +0000 2018,89511,Who are we anyway?,,False,463,488,,"The data demonstrating the disproportionate impact of Covid-19 on BAME communities is deeply alarming. 

The government must do everything in its power to understand what lies behind this worrying trend. 

https://t.co/9UjhshdYgS",[],[],"[{'screen_name': 'LibDems', 'name': 'Liberal Democrats', 'id': 5680622, 'id_str': '5680622', 'indices': [3, 11]}]",1256138332926545920
1256160518060081152,2569646997,,,2020-05-01 09:56:20,,Twitter for Android,🔶Slawomir Adam Fejfer🔶🇵🇱🇬🇧🇪🇺,SFejfer,Wed May 28 20:50:13 +0000 2014,34969,"🔶 @shrewslibdems🔶 @WMLibDems🔶
Committee member https://t.co/DxJumqjbmG and https://t.co/mVozjlF5Sx View my own. #FBPE🔶🔶🔶🇬🇧🇵🇱🇪🇺",Shrewsbury,False,1528,2214,,"The data demonstrating the disproportionate impact of Covid-19 on BAME communities is deeply alarming. 

The government must do everything in its power to understand what lies behind this worrying trend. 

https://t.co/9UjhshdYgS",[],[],"[{'screen_name': 'LibDems', 'name': 'Liberal Democrats', 'id': 5680622, 'id_str': '5680622', 'indices': [3, 11]}]",1256138332926545920
1256160172935991296,21772748,,,2020-05-01 09:54:58,,Twitter for iPhone,A.Hyyrylainen-Trett,Juvelad,Tue Feb 24 17:17:11 +0000 2009,84203,"UK’s First Openly HIV+Parliamentary Candidate; Equalities RA, GLA List @LondonLibDems Chair @LibIntBg Chair LGBTQ+Forum @NLClondon #Juve #NCFC #Powerlifting","England, United Kingdom",False,5272,5800,https://t.co/8PRfoqluGP,"The data demonstrating the disproportionate impact of Covid-19 on BAME communities is deeply alarming. 

The government must do everything in its power to understand what lies behind this worrying trend. 

https://t.co/9UjhshdYgS",[],[],"[{'screen_name': 'LibDems', 'name': 'Liberal Democrats', 'id': 5680622, 'id_str': '5680622', 'indices': [3, 11]}]",1256138332926545920
1256160091121778688,351165563,,,2020-05-01 09:54:38,,Twitter for Android,Paulmckane,paul_mckane123,Mon Aug 08 21:49:26 +0000 2011,4793,life is life,coatbridge ,False,470,687,,"The Dept of Health in N Ireland is in deep and very hot water over their provision of statistics about #COVID19. I've been critical of their dreadful performance, and now the UK Statistics Authority @UKStatsAuth have, quite correctly, reprimanded them. https://t.co/jHcmD13q4m","[{'text': 'COVID19', 'indices': [122, 130]}]",[],"[{'screen_name': 'GabrielScally', 'name': 'Gabriel Scally', 'id': 233186560, 'id_str': '233186560', 'indices': [3, 17]}]",1255904747883769856
1256159661188886529,69420254,1256156830784540672,2755836779,2020-05-01 09:52:56,BlooThistle,Twitter Web Client,Matt 🥩🍔🍰,p1anetmatt,Thu Aug 27 22:11:57 +0000 2009,82925,"The musings and ruminations of a politically engaged, hungry, video game player. 

TL;DR: Battlefield, Burgers, and Shitposting","Hampshire, England",False,600,1494,,"@BlooThistle @Rossi__10 @piersmorgan Morgan called for a full lockdown two weeks before the government finally did it.  In those two weeks, the UK was 100% pursing herd immunity based on flawed data.  They corrected but that delay killed thousands.  https://t.co/ewZC2uaV3C",[],"[{'url': 'https://t.co/ewZC2uaV3C', 'expanded_url': 'https://nymag.com/intelligencer/2020/03/u-k-realized-its-coronavirus-plan-could-kill-over-100-000.html', 'display_url': 'nymag.com/intelligencer/…', 'indices': [250, 273]}]","[{'screen_name': 'BlooThistle', 'name': 'Windy Miller', 'id': 2755836779, 'id_str': '2755836779', 'indices': [0, 12]}, {'screen_name': 'Rossi__10', 'name': 'Ross Anderson', 'id': 765216114, 'id_str': '765216114', 'indices': [13, 23]}, {'screen_name': 'piersmorgan', 'name': 'Piers Morgan', 'id': 216299334, 'id_str': '216299334', 'indices': [24, 36]}]",
1256159636929077249,935898670029049856,,,2020-05-01 09:52:50,,Twitter for Android,Jack Gullidge,Jack_Gullidge,Wed Nov 29 15:50:05 +0000 2017,2726,follow my insta jackgullidge_02,"Spennymoor, England",False,88,899,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256159386889785346,3008306584,,,2020-05-01 09:51:50,,Twitter for Android,Derby Lib Dems,DerbyLibDems,Sat Jan 31 19:21:28 +0000 2015,6262,Official Twitter account for Derby Liberal Democrats.,Derby,False,1329,1137,https://t.co/ucHoBbCf8y,"The data demonstrating the disproportionate impact of Covid-19 on BAME communities is deeply alarming. 

The government must do everything in its power to understand what lies behind this worrying trend. 

https://t.co/9UjhshdYgS",[],[],"[{'screen_name': 'LibDems', 'name': 'Liberal Democrats', 'id': 5680622, 'id_str': '5680622', 'indices': [3, 11]}]",1256138332926545920
1256158927982669824,2872827537,,,2020-05-01 09:50:01,,Twitter for Android,Jon Ripley,JRipley98,Tue Nov 11 20:41:30 +0000 2014,26972,A Rotherham Man,,False,445,2048,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256158896269467648,1205824228483878912,,,2020-05-01 09:49:53,,Twitter Web App,ATTHESEASIDE,ATTHESEASIDE4,Sat Dec 14 12:18:25 +0000 2019,14249,"BORIS JOHNSON IS A LIAR & RACIST! THE RIGHT WING MSM WON THE GE FOR THE TORY WITH LIES & SMEARS! I WAS NIXNIX TWITTER CLOSED ME DOWN,PLEASE FOLLOW BACK!",DORSET,False,370,631,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256158873377026054,251355133,,,2020-05-01 09:49:48,,Twitter for iPhone,LorraineVC,LorraineVC,Sat Feb 12 23:54:31 +0000 2011,18278,England🇬🇧/ Antigua 🇦🇬| Spin Fanatic | HR | Analyst |Prosecco Princess🍸,"England, United Kingdom",False,231,409,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256158331309363200,1212922756100050946,,,2020-05-01 09:47:39,,Twitter for iPhone,LeighVinci,ITGal_LV,Fri Jan 03 02:25:23 +0000 2020,438,"Mom, Wifey, ❤️my Fur Babies❤️ 25 years health care 💻Clinical Systems Analyst, FDNY EMS🚑","Florida, USA",False,10,204,,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
1256158318847918080,826447616909008896,,,2020-05-01 09:47:36,,Twitter for Android,Darryl,Darryl_Evanoff,Tue Jan 31 15:10:41 +0000 2017,3005,The absence of evidence is not evidence of absence.,Singapore,False,215,1215,,Amazing statistics in official report about deaths in England 1 March to 17 April. People in deprived areas have a higher death rate but also a higher proportion of COVID-19 deaths - despite universal health care. https://t.co/eALMuQKRgI https://t.co/K2bkeTiHJR,[],[],"[{'screen_name': 'ProfMakris', 'name': 'Michael Makris', 'id': 84063737, 'id_str': '84063737', 'indices': [3, 14]}]",1256157471527309312
1256158264582160384,2800892579,,,2020-05-01 09:47:23,,Twitter Web App,Ian Care LD #FBPE,care4derby,Thu Oct 02 21:42:24 +0000 2014,11374,Engineer & innovator. Social improvement and transition for a better Derby & UK. Campaigning for fairness in society here and abroad. Sustainable Energy. Quaker,Derby,False,547,1478,,"The data demonstrating the disproportionate impact of Covid-19 on BAME communities is deeply alarming. 

The government must do everything in its power to understand what lies behind this worrying trend. 

https://t.co/9UjhshdYgS",[],[],"[{'screen_name': 'LibDems', 'name': 'Liberal Democrats', 'id': 5680622, 'id_str': '5680622', 'indices': [3, 11]}]",1256138332926545920
1256158192368828417,48127570,,,2020-05-01 09:47:06,,Twitter Web App,Colwyn Poole,colwynpoole,Wed Jun 17 21:40:43 +0000 2009,5270,"Social justice through health care access,  building transplant services in the public sector. MD, transfusion medicine. Views my own, RT not endorsement.","Johannesburg, South Africa",False,180,1570,,Amazing statistics in official report about deaths in England 1 March to 17 April. People in deprived areas have a higher death rate but also a higher proportion of COVID-19 deaths - despite universal health care. https://t.co/eALMuQKRgI https://t.co/K2bkeTiHJR,[],[],"[{'screen_name': 'ProfMakris', 'name': 'Michael Makris', 'id': 84063737, 'id_str': '84063737', 'indices': [3, 14]}]",1256157471527309312
1256157886272634881,365387125,,,2020-05-01 09:45:53,,Twitter for Android,Muhammad Javaidiqbal,drjavaidiqbal,Wed Aug 31 10:48:23 +0000 2011,538,Haematologist,,False,24,244,,Amazing statistics in official report about deaths in England 1 March to 17 April. People in deprived areas have a higher death rate but also a higher proportion of COVID-19 deaths - despite universal health care. https://t.co/eALMuQKRgI https://t.co/K2bkeTiHJR,[],[],"[{'screen_name': 'ProfMakris', 'name': 'Michael Makris', 'id': 84063737, 'id_str': '84063737', 'indices': [3, 14]}]",1256157471527309312
1256157543157678081,1093332175074807808,,,2020-05-01 09:44:31,,Twitter for iPhone,Michael Fessey,MichaelFessey,Thu Feb 07 02:14:38 +0000 2019,1129,"Educator QTS, Coach and Tech expert 🍐","Worcester, England",False,75,788,https://t.co/z3IrKG48U8,"Many Brits say they would be uncomfortable leaving home even if government lifted coronavirus restrictions in a month, polling data says

https://t.co/rj2rvvKurt",[],[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}]",1256109145306157057
